category,classname,displayName,description,version,sourcePage,sourceUrl,sourceAffiliations,usedBy,classificationBasis
vest,vn_b_vest_sog_06,Vest - SOG (One-One RTO),Vest - SOG (One-One RTO),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_sog_02;vn_b_men_sog_05;vn_b_men_sog_14;vn_b_men_sog_17,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_01,Vest - Army (Sentry),Vest - Army (Sentry),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_aircrew_19;vn_b_men_aircrew_20;vn_b_men_army_26;vn_b_men_army_28;vn_b_men_cidg_22;vn_b_men_rok_army_65_26;vn_b_men_rok_army_65_28;vn_b_men_rok_army_68_26;vn_b_men_rok_army_68_28;vn_b_men_rok_marine_65_28;vn_b_men_rok_marine_68_28;vn_b_men_sf_22;vn_b_men_sog_22;vn_b_men_sog_23;vn_b_men_sog_24;vn_b_men_sog_25;vn_b_men_sog_26;vn_b_men_sog_27;vn_i_men_army_26;vn_i_men_fank_71_05;vn_i_men_fank_71_13;vn_i_men_fank_71_26;vn_i_men_marine_22;vn_i_men_ranger_22;vn_i_men_rla_22;vn_i_men_sf_13,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_02,Vest - Army (Rifleman 01),Vest - Army (Rifleman 01),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_02;vn_b_men_army_12;vn_b_men_army_15;vn_b_men_army_21;vn_b_men_cidg_01;vn_b_men_cidg_02;vn_b_men_cidg_04;vn_b_men_cidg_05;vn_b_men_cidg_06;vn_b_men_cidg_08;vn_b_men_cidg_09;vn_b_men_cidg_11;vn_b_men_cidg_13;vn_b_men_cidg_16;vn_b_men_cidg_19;vn_b_men_cidg_20;vn_b_men_lrrp_01;vn_b_men_lrrp_02;vn_b_men_lrrp_04;vn_b_men_lrrp_05;vn_b_men_lrrp_06;vn_b_men_lrrp_07;vn_b_men_rok_army_65_02;vn_b_men_rok_army_65_12;vn_b_men_rok_army_65_15;vn_b_men_rok_army_65_21;vn_b_men_rok_army_68_02;vn_b_men_rok_army_68_12;vn_b_men_rok_army_68_15;vn_b_men_rok_army_68_21;vn_b_men_rok_marine_65_02;vn_b_men_rok_marine_65_12;vn_b_men_rok_marine_65_15;vn_b_men_rok_marine_65_21;vn_b_men_rok_marine_68_02;vn_b_men_rok_marine_68_12;vn_b_men_rok_marine_68_15;vn_b_men_rok_marine_68_21;vn_b_men_seal_25;vn_b_men_seal_43;vn_b_men_seal_48;vn_b_men_seal_49;vn_b_men_sf_01;vn_b_men_sf_02;vn_b_men_sf_04;vn_b_men_sf_05;vn_b_men_sf_06;vn_b_men_sf_08;vn_b_men_sf_09;vn_b_men_sf_11;vn_b_men_sf_13;vn_b_men_sf_16;vn_b_men_sf_19;vn_b_men_sf_20;vn_i_men_army_02;vn_i_men_army_12;vn_i_men_army_15;vn_i_men_army_21;vn_i_men_fank_71_02;vn_i_men_fank_71_04;vn_i_men_fank_71_12;vn_i_men_fank_71_14;vn_i_men_fank_71_15;vn_i_men_fank_71_21;vn_i_men_marine_02;vn_i_men_marine_12;vn_i_men_marine_15;vn_i_men_marine_21;vn_i_men_ranger_02;vn_i_men_ranger_12;vn_i_men_ranger_15;vn_i_men_ranger_21;vn_i_men_rla_02;vn_i_men_rla_12;vn_i_men_rla_15;vn_i_men_rla_21;vn_i_men_sf_02;vn_i_men_sf_12,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_03,Vest - Army (Rifleman 02),Vest - Army (Rifleman 02),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_08;vn_b_men_army_16;vn_b_men_army_20;vn_b_men_cidg_03;vn_b_men_cidg_07;vn_b_men_cidg_10;vn_b_men_cidg_12;vn_b_men_cidg_14;vn_b_men_cidg_15;vn_b_men_cidg_17;vn_b_men_cidg_18;vn_b_men_cidg_21;vn_b_men_lrrp_03;vn_b_men_medt_03;vn_b_men_rok_army_65_08;vn_b_men_rok_army_65_16;vn_b_men_rok_army_65_20;vn_b_men_rok_army_68_08;vn_b_men_rok_army_68_16;vn_b_men_rok_army_68_20;vn_b_men_rok_marine_65_08;vn_b_men_rok_marine_65_16;vn_b_men_rok_marine_65_20;vn_b_men_rok_marine_68_08;vn_b_men_rok_marine_68_16;vn_b_men_rok_marine_68_20;vn_b_men_seal_27;vn_b_men_seal_47;vn_b_men_sf_03;vn_b_men_sf_07;vn_b_men_sf_10;vn_b_men_sf_12;vn_b_men_sf_14;vn_b_men_sf_15;vn_b_men_sf_17;vn_b_men_sf_18;vn_b_men_sf_21;vn_i_men_army_08;vn_i_men_army_16;vn_i_men_army_20;vn_i_men_fank_71_08;vn_i_men_fank_71_16;vn_i_men_fank_71_20;vn_i_men_marine_08;vn_i_men_marine_16;vn_i_men_marine_20;vn_i_men_ranger_08;vn_i_men_ranger_16;vn_i_men_ranger_20;vn_i_men_rla_08;vn_i_men_rla_16;vn_i_men_rla_20;vn_i_men_sf_08,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_04,Vest - Army (Scout),Vest - Army (Scout),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_09;vn_b_men_army_19;vn_b_men_medt_05;vn_b_men_rok_army_65_09;vn_b_men_rok_army_65_19;vn_b_men_rok_army_68_09;vn_b_men_rok_army_68_19;vn_b_men_rok_marine_65_09;vn_b_men_rok_marine_65_19;vn_b_men_rok_marine_68_09;vn_b_men_rok_marine_68_19;vn_b_men_seal_44;vn_i_men_army_09;vn_i_men_army_19;vn_i_men_fank_71_09;vn_i_men_fank_71_19;vn_i_men_fank_71_22;vn_i_men_marine_09;vn_i_men_marine_19;vn_i_men_ranger_09;vn_i_men_ranger_19;vn_i_men_rla_09;vn_i_men_rla_19;vn_i_men_sf_09,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_05,Vest - Army (Grenadier),Vest - Army (Grenadier),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_07;vn_b_men_army_17;vn_b_men_medt_04;vn_b_men_rok_army_65_07;vn_b_men_rok_army_65_17;vn_b_men_rok_army_68_07;vn_b_men_rok_army_68_17;vn_b_men_rok_marine_65_07;vn_b_men_rok_marine_65_17;vn_b_men_rok_marine_68_07;vn_b_men_rok_marine_68_17;vn_b_men_seal_46;vn_b_men_seal_50;vn_b_men_seal_51;vn_i_men_army_07;vn_i_men_army_17;vn_i_men_fank_71_07;vn_i_men_fank_71_17;vn_i_men_marine_07;vn_i_men_marine_17;vn_i_men_ranger_07;vn_i_men_ranger_17;vn_i_men_rla_07;vn_i_men_rla_17;vn_i_men_sf_07,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_06,Vest - Army (MG),Vest - Army (MG),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_06;vn_b_men_army_27;vn_b_men_rok_army_65_06;vn_b_men_rok_army_65_27;vn_b_men_rok_army_68_06;vn_b_men_rok_army_68_27;vn_b_men_rok_marine_65_06;vn_b_men_rok_marine_68_06;vn_b_men_seal_26;vn_b_men_seal_45;vn_i_men_army_06;vn_i_men_army_11;vn_i_men_fank_71_06;vn_i_men_fank_71_11;vn_i_men_marine_06;vn_i_men_marine_11;vn_i_men_ranger_06;vn_i_men_ranger_11;vn_i_men_rla_06;vn_i_men_rla_11;vn_i_men_sf_06;vn_i_men_sf_11,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_07,Vest - Army (Medic),Vest - Army (Medic),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_03;vn_b_men_medt_02;vn_b_men_rok_army_65_03;vn_b_men_rok_army_68_03;vn_b_men_rok_marine_65_03;vn_b_men_rok_marine_68_03;vn_b_men_seal_24;vn_b_men_seal_42;vn_i_men_army_03;vn_i_men_fank_71_03;vn_i_men_marine_03;vn_i_men_ranger_03;vn_i_men_rla_03;vn_i_men_sf_03,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_08,Vest - Army (Marksman),Vest - Army (Marksman),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_10;vn_b_men_army_11;vn_b_men_army_18;vn_b_men_rok_army_65_10;vn_b_men_rok_army_65_11;vn_b_men_rok_army_65_18;vn_b_men_rok_army_68_10;vn_b_men_rok_army_68_11;vn_b_men_rok_army_68_18;vn_b_men_rok_marine_65_10;vn_b_men_rok_marine_65_11;vn_b_men_rok_marine_65_18;vn_b_men_rok_marine_68_10;vn_b_men_rok_marine_68_11;vn_b_men_rok_marine_68_18;vn_i_men_army_10;vn_i_men_army_18;vn_i_men_fank_71_10;vn_i_men_fank_71_18;vn_i_men_marine_10;vn_i_men_marine_18;vn_i_men_ranger_10;vn_i_men_ranger_18;vn_i_men_rla_10;vn_i_men_rla_18;vn_i_men_sf_10,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_09,Vest - Army (Officer),Vest - Army (Officer),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_01;vn_b_men_rok_army_65_01;vn_b_men_rok_army_68_01;vn_b_men_rok_marine_65_01;vn_b_men_rok_marine_68_01;vn_b_men_seal_23;vn_i_men_army_01;vn_i_men_marine_01;vn_i_men_ranger_01;vn_i_men_rla_01;vn_i_men_sf_01,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_10,Vest - Army (Crewman),Vest - Army (Crewman),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_medt_01;vn_b_men_medt_06;vn_i_men_army_23;vn_i_men_fank_71_23;vn_i_men_fank_71_24;vn_i_men_fank_71_25,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_11,Vest - Army (Crewman M1952A holster),"Vest - Army (Crewman M1952A holster, flak jacket, ballistic protection)",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_04;vn_b_men_army_13;vn_b_men_navy_09;vn_b_men_rok_army_65_04;vn_b_men_rok_army_65_13;vn_b_men_rok_army_68_04;vn_b_men_rok_army_68_13;vn_b_men_rok_marine_65_04;vn_b_men_rok_marine_65_13;vn_b_men_rok_marine_68_04;vn_b_men_rok_marine_68_13;vn_i_men_army_04;vn_i_men_army_13;vn_i_men_army_24;vn_i_men_marine_04;vn_i_men_marine_13;vn_i_men_ranger_04;vn_i_men_ranger_13;vn_i_men_rla_04;vn_i_men_rla_13;vn_i_men_sf_04,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_12,Vest - Army (Crewman M1952A),"Vest - Army (Crewman M1952A flak jacket, ballistic protection)",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_05;vn_b_men_army_14;vn_b_men_army_31;vn_b_men_lrrp_09;vn_b_men_navy_03;vn_b_men_navy_04;vn_b_men_rok_army_65_05;vn_b_men_rok_army_65_14;vn_b_men_rok_army_65_31;vn_b_men_rok_army_68_05;vn_b_men_rok_army_68_14;vn_b_men_rok_army_68_31;vn_b_men_rok_marine_65_05;vn_b_men_rok_marine_65_14;vn_b_men_rok_marine_65_31;vn_b_men_rok_marine_68_05;vn_b_men_rok_marine_68_14;vn_b_men_rok_marine_68_31;vn_i_men_army_05;vn_i_men_army_14;vn_i_men_army_25;vn_i_men_fank_71_01;vn_i_men_marine_05;vn_i_men_marine_14;vn_i_men_marine_25;vn_i_men_ranger_05;vn_i_men_ranger_14;vn_i_men_rla_05;vn_i_men_rla_14;vn_i_men_rla_25;vn_i_men_sf_05,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_13,Vest - Army (Crewman M69 holster),"Vest - Army (Crewman M69 holster, flak jacket, ballistic protection)",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_24;vn_b_men_army_25;vn_b_men_army_29;vn_b_men_lrrp_08;vn_b_men_navy_01;vn_b_men_navy_05;vn_b_men_navy_07;vn_b_men_rok_army_65_29;vn_b_men_rok_army_68_24;vn_b_men_rok_army_68_25;vn_b_men_rok_army_68_29;vn_b_men_rok_marine_65_29;vn_b_men_rok_marine_68_29;vn_b_men_usmc_66_24;vn_b_men_usmc_66_25;vn_b_men_usmc_68_24;vn_b_men_usmc_68_25;vn_b_men_usmc_70_24;vn_b_men_usmc_70_25;vn_i_men_marine_23;vn_i_men_rla_23,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usarmy_14,Vest - Army (Crewman M69),"Vest - Army (Crewman M69, flak jacket, ballistic protection)",1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST;INDEPENDENT,vn_b_men_army_22;vn_b_men_army_23;vn_b_men_army_30;vn_b_men_navy_02;vn_b_men_navy_06;vn_b_men_navy_08;vn_b_men_rok_army_65_30;vn_b_men_rok_army_68_23;vn_b_men_rok_army_68_30;vn_b_men_rok_marine_65_30;vn_b_men_rok_marine_68_30;vn_b_men_usmc_66_23;vn_b_men_usmc_68_23;vn_b_men_usmc_70_23;vn_i_men_army_22;vn_i_men_marine_24;vn_i_men_rla_24,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_01,Vest - USMC (Rifleman 01),Vest - USMC (Rifleman 01),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_66_01;vn_b_men_usmc_66_02;vn_b_men_usmc_66_04;vn_b_men_usmc_66_05;vn_b_men_usmc_66_08;vn_b_men_usmc_66_09;vn_b_men_usmc_66_10;vn_b_men_usmc_66_11;vn_b_men_usmc_66_12;vn_b_men_usmc_66_13;vn_b_men_usmc_66_14;vn_b_men_usmc_66_15;vn_b_men_usmc_66_16;vn_b_men_usmc_66_17;vn_b_men_usmc_66_18;vn_b_men_usmc_66_19;vn_b_men_usmc_66_20;vn_b_men_usmc_66_21;vn_b_men_usmc_66_22;vn_b_men_usmc_66_26;vn_b_men_usmc_66_27;vn_b_men_usmc_66_28;vn_b_men_usmc_68_04;vn_b_men_usmc_68_08;vn_b_men_usmc_68_09;vn_b_men_usmc_68_10;vn_b_men_usmc_68_13;vn_b_men_usmc_68_16;vn_b_men_usmc_68_17;vn_b_men_usmc_68_18;vn_b_men_usmc_68_20;vn_b_men_usmc_68_22;vn_b_men_usmc_68_26;vn_b_men_usmc_70_04;vn_b_men_usmc_70_08;vn_b_men_usmc_70_09;vn_b_men_usmc_70_10;vn_b_men_usmc_70_13;vn_b_men_usmc_70_16;vn_b_men_usmc_70_17;vn_b_men_usmc_70_18;vn_b_men_usmc_70_20;vn_b_men_usmc_70_22;vn_b_men_usmc_70_26,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_02,Vest - USMC (Rifleman 02),Vest - USMC (Rifleman 02),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_68_05;vn_b_men_usmc_68_11;vn_b_men_usmc_68_12;vn_b_men_usmc_68_15;vn_b_men_usmc_68_19;vn_b_men_usmc_68_21;vn_b_men_usmc_68_27;vn_b_men_usmc_68_28;vn_b_men_usmc_70_05;vn_b_men_usmc_70_11;vn_b_men_usmc_70_12;vn_b_men_usmc_70_15;vn_b_men_usmc_70_19;vn_b_men_usmc_70_21;vn_b_men_usmc_70_27;vn_b_men_usmc_70_28,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_03,Vest - USMC (MG),Vest - USMC (MG),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_66_06;vn_b_men_usmc_68_06;vn_b_men_usmc_70_06,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_04,Vest - USMC (Grenadier),Vest - USMC (Grenadier),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_66_07;vn_b_men_usmc_68_07;vn_b_men_usmc_70_07,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_05,Vest - USMC (Corpsman),Vest - USMC (Corpsman),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_66_03;vn_b_men_usmc_68_03;vn_b_men_usmc_70_03,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_06,Vest - USMC (Officer),Vest - USMC (Officer),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_68_01;vn_b_men_usmc_68_02;vn_b_men_usmc_68_14;vn_b_men_usmc_70_01;vn_b_men_usmc_70_02;vn_b_men_usmc_70_14,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_07,Vest - USMC (Rifleman/ recon),Vest - USMC (Rifleman/ recon),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_recon_66_01;vn_b_men_usmc_recon_66_02;vn_b_men_usmc_recon_66_03;vn_b_men_usmc_recon_66_04;vn_b_men_usmc_recon_66_06;vn_b_men_usmc_recon_66_07;vn_b_men_usmc_recon_66_08;vn_b_men_usmc_recon_68_01;vn_b_men_usmc_recon_68_02;vn_b_men_usmc_recon_68_03;vn_b_men_usmc_recon_68_04;vn_b_men_usmc_recon_68_06;vn_b_men_usmc_recon_68_07;vn_b_men_usmc_recon_68_08;vn_b_men_usmc_recon_70_01;vn_b_men_usmc_recon_70_02;vn_b_men_usmc_recon_70_03;vn_b_men_usmc_recon_70_04;vn_b_men_usmc_recon_70_06;vn_b_men_usmc_recon_70_07;vn_b_men_usmc_recon_70_08,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_08,Vest - USMC (MG/ recon),Vest - USMC (MG/ recon),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_recon_66_05;vn_b_men_usmc_recon_68_05;vn_b_men_usmc_recon_70_05,Official CfgWeapons equipment vest record.
vest,vn_b_vest_usmc_09,Vest - USMC (Grenadier/ recon),Vest - USMC (Grenadier/ recon),1.3,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,WEST,vn_b_men_usmc_recon_66_09;vn_b_men_usmc_recon_68_09;vn_b_men_usmc_recon_70_09,Official CfgWeapons equipment vest record.
vest,vn_o_vest_01,Vest - NVA (Assault),Vest - NVA (Assault),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST;INDEPENDENT,vn_i_men_fank_70_02;vn_i_men_fank_70_09;vn_i_men_fank_70_14;vn_i_men_fank_70_15;vn_i_men_fank_70_20;vn_i_men_fank_70_24;vn_o_men_kr_70_18;vn_o_men_kr_70_22;vn_o_men_kr_75_04;vn_o_men_kr_75_05;vn_o_men_kr_75_06;vn_o_men_kr_75_09;vn_o_men_kr_75_15;vn_o_men_kr_75_17;vn_o_men_kr_75_18;vn_o_men_kr_75_19;vn_o_men_kr_75_20;vn_o_men_kr_75_22;vn_o_men_kr_75_23;vn_o_men_nva_04;vn_o_men_nva_05;vn_o_men_nva_18;vn_o_men_nva_19;vn_o_men_nva_49;vn_o_men_nva_50;vn_o_men_nva_65_04;vn_o_men_nva_65_05;vn_o_men_nva_65_18;vn_o_men_nva_65_19;vn_o_men_nva_dc_02;vn_o_men_nva_dc_04;vn_o_men_nva_dc_05;vn_o_men_nva_dc_14;vn_o_men_nva_marine_05;vn_o_men_pl_04;vn_o_men_pl_05;vn_o_men_pl_06;vn_o_men_pl_09;vn_o_men_pl_14;vn_o_men_pl_17;vn_o_men_pl_26;vn_o_men_pl_29;vn_o_men_vc_06,Official CfgWeapons equipment vest record.
vest,vn_o_vest_02,Vest - NVA (Rifle),Vest - NVA (Rifle),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST;INDEPENDENT,vn_i_men_fank_70_07;vn_i_men_fank_70_10;vn_i_men_fank_70_17;vn_i_men_fank_70_19;vn_o_men_kr_70_04;vn_o_men_kr_70_06;vn_o_men_kr_70_10;vn_o_men_kr_70_12;vn_o_men_kr_70_15;vn_o_men_kr_70_21;vn_o_men_kr_75_03;vn_o_men_kr_75_10;vn_o_men_kr_75_21;vn_o_men_nva_02;vn_o_men_nva_03;vn_o_men_nva_07;vn_o_men_nva_10;vn_o_men_nva_12;vn_o_men_nva_14;vn_o_men_nva_16;vn_o_men_nva_17;vn_o_men_nva_21;vn_o_men_nva_24;vn_o_men_nva_26;vn_o_men_nva_28;vn_o_men_nva_30;vn_o_men_nva_34;vn_o_men_nva_43;vn_o_men_nva_44;vn_o_men_nva_45;vn_o_men_nva_46;vn_o_men_nva_47;vn_o_men_nva_48;vn_o_men_nva_65_02;vn_o_men_nva_65_03;vn_o_men_nva_65_07;vn_o_men_nva_65_10;vn_o_men_nva_65_12;vn_o_men_nva_65_14;vn_o_men_nva_65_16;vn_o_men_nva_65_17;vn_o_men_nva_65_21;vn_o_men_nva_65_24;vn_o_men_nva_65_26;vn_o_men_nva_65_28;vn_o_men_nva_65_30;vn_o_men_nva_65_33;vn_o_men_nva_dc_03;vn_o_men_nva_dc_10;vn_o_men_nva_dc_12;vn_o_men_nva_dc_16;vn_o_men_nva_dc_18;vn_o_men_nva_marine_02;vn_o_men_nva_marine_03;vn_o_men_nva_marine_04;vn_o_men_nva_marine_07;vn_o_men_nva_marine_10;vn_o_men_nva_marine_14;vn_o_men_pl_02;vn_o_men_pl_03;vn_o_men_pl_07;vn_o_men_pl_10;vn_o_men_pl_12;vn_o_men_pl_27;vn_o_men_pl_30;vn_o_men_pl_31,Official CfgWeapons equipment vest record.
vest,vn_o_vest_03,Vest - NVA (MG),Vest - NVA (MG),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST;INDEPENDENT,vn_i_men_fank_70_06;vn_o_men_kr_75_11;vn_o_men_nva_11;vn_o_men_nva_25;vn_o_men_nva_65_11;vn_o_men_nva_65_25;vn_o_men_nva_dc_11;vn_o_men_nva_marine_11;vn_o_men_nva_navy_11;vn_o_men_pl_11;vn_o_men_pl_24;vn_o_men_pl_25;vn_o_men_vc_11,Official CfgWeapons equipment vest record.
vest,vn_o_vest_04,Vest - VPN,Vest - VPN,1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,,,Official CfgWeapons equipment vest record.
vest,vn_o_vest_05,Vest - VPN (Holster),Vest - VPN (Holster),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_aircrew_01;vn_o_men_aircrew_02;vn_o_men_aircrew_03;vn_o_men_aircrew_04;vn_o_men_nva_marine_12;vn_o_men_nva_navy_01;vn_o_men_nva_navy_02;vn_o_men_nva_navy_03;vn_o_men_nva_navy_04;vn_o_men_nva_navy_05;vn_o_men_nva_navy_06;vn_o_men_nva_navy_07;vn_o_men_nva_navy_08;vn_o_men_nva_navy_09;vn_o_men_nva_navy_10;vn_o_men_nva_navy_12;vn_o_men_nva_navy_13;vn_o_men_nva_navy_14,Official CfgWeapons equipment vest record.
vest,vn_o_vest_06,Vest - NVA (Medic),Vest - NVA (Medic),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST;INDEPENDENT,vn_i_men_fank_70_03;vn_o_men_kr_70_08;vn_o_men_kr_70_20;vn_o_men_kr_75_08;vn_o_men_nva_08;vn_o_men_nva_13;vn_o_men_nva_22;vn_o_men_nva_27;vn_o_men_nva_29;vn_o_men_nva_33;vn_o_men_nva_38;vn_o_men_nva_39;vn_o_men_nva_41;vn_o_men_nva_42;vn_o_men_nva_65_08;vn_o_men_nva_65_13;vn_o_men_nva_65_22;vn_o_men_nva_65_27;vn_o_men_nva_65_29;vn_o_men_nva_65_32;vn_o_men_nva_65_36;vn_o_men_nva_65_37;vn_o_men_nva_65_39;vn_o_men_nva_65_40;vn_o_men_nva_dc_08;vn_o_men_nva_dc_15;vn_o_men_nva_marine_08;vn_o_men_pl_08;vn_o_men_pl_13;vn_o_men_pl_15;vn_o_men_pl_16;vn_o_men_pl_19;vn_o_men_pl_20;vn_o_men_pl_28,Official CfgWeapons equipment vest record.
vest,vn_o_vest_07,Vest - NVA (Officer),Vest - NVA (Officer),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST;INDEPENDENT,vn_i_men_fank_70_01;vn_i_men_fank_70_23;vn_i_men_fank_70_26;vn_o_men_kr_70_01;vn_o_men_kr_75_01;vn_o_men_nva_01;vn_o_men_nva_15;vn_o_men_nva_37;vn_o_men_nva_40;vn_o_men_nva_65_01;vn_o_men_nva_65_15;vn_o_men_nva_65_35;vn_o_men_nva_65_38;vn_o_men_nva_dc_01;vn_o_men_nva_marine_01;vn_o_men_nva_marine_13;vn_o_men_pl_01;vn_o_men_pl_18;vn_o_men_pl_21;vn_o_men_pl_22;vn_o_men_pl_23,Official CfgWeapons equipment vest record.
vest,vn_o_vest_08,Vest - NVA (Sapper),Vest - NVA (Sapper),1.0,CfgWeapons_Equipment,https://wiki.sogpf.com/index.php?title=CfgWeapons_Equipment&action=raw,EAST,vn_o_men_kr_70_09;vn_o_men_nva_dc_07;vn_o_men_nva_dc_09,Official CfgWeapons equipment vest record.
